transcript_id,TCGA-M8-A5N4-01,TCGA-IB-7890-01,TCGA-Q3-AA2A-01,TCGA-LB-A9Q5-01,TCGA-IB-8126-01,TCGA-3A-A9IZ-01,TCGA-HZ-7924-01,TCGA-HZ-A49H-01,TCGA-IB-A5SO-01,TCGA-2J-AABU-01,TCGA-IB-A6UG-01,TCGA-3A-A9IC-01,TCGA-IB-7887-01,TCGA-H6-A45N-11,TCGA-HV-A5A3-01,TCGA-3E-AAAY-01,TCGA-IB-AAUO-01,TCGA-3A-A9IL-01,TCGA-H6-8124-01,TCGA-HZ-8315-01,TCGA-2J-AABR-01,TCGA-FB-AAPZ-01,TCGA-HZ-A8P0-01,TCGA-F2-6880-01,TCGA-HV-A7OP-01,TCGA-H6-8124-11,TCGA-HZ-A4BK-01,TCGA-XD-AAUH-01,TCGA-3A-A9IS-01,TCGA-RB-A7B8-01,TCGA-IB-A5SP-01,TCGA-IB-AAUT-01,TCGA-IB-7644-01,TCGA-HZ-A8P1-01,TCGA-3A-A9IR-01,TCGA-2J-AABK-01,TCGA-XN-A8T5-01,TCGA-LB-A8F3-01,TCGA-YB-A89D-11,TCGA-F2-7276-01,TCGA-H6-A45N-01,TCGA-HV-A5A4-01,TCGA-HV-A5A3-11,TCGA-HZ-7923-01,TCGA-HZ-A77Q-01,TCGA-HV-A7OL-01,TCGA-IB-7889-01,TCGA-HZ-7926-01,TCGA-3A-A9IV-01,TCGA-HZ-A49G-01,TCGA-2L-AAQM-01,TCGA-IB-AAUM-01,TCGA-2L-AAQE-01,TCGA-F2-A7TX-01,TCGA-US-A77G-01,TCGA-FB-AAPP-01,TCGA-US-A779-01,TCGA-FB-A545-01,TCGA-IB-7893-01,TCGA-S4-A8RP-01,TCGA-HZ-8002-01,TCGA-IB-7645-01,TCGA-3A-A9IU-01,TCGA-2J-AAB8-01,TCGA-2J-AABP-01,TCGA-IB-7651-01,TCGA-IB-AAUP-01,TCGA-XD-AAUG-01,TCGA-US-A77J-01,TCGA-2J-AABI-01,TCGA-HV-A5A5-01,TCGA-3A-A9I9-01,TCGA-YY-A8LH-01,TCGA-S4-A8RO-01,TCGA-XN-A8T3-01,TCGA-IB-7885-01,TCGA-HZ-A4BH-01,TCGA-HZ-8003-01,TCGA-IB-A5SQ-01,TCGA-FB-AAPS-01,TCGA-HZ-8636-01,TCGA-2J-AAB9-01,TCGA-HZ-7918-01,TCGA-2J-AABA-01,TCGA-IB-A7LX-01,TCGA-HZ-8519-01,TCGA-2L-AAQA-01,TCGA-2J-AABE-01,TCGA-FB-AAQ2-01,TCGA-HZ-7289-01,TCGA-HZ-A77P-01,TCGA-IB-AAUS-01,TCGA-3A-A9IB-01,TCGA-HZ-7922-01,TCGA-IB-AAUR-01,TCGA-FB-A78T-01,TCGA-3A-A9IO-01,TCGA-IB-8127-01,TCGA-HZ-8317-01,TCGA-2L-AAQI-01,TCGA-IB-7886-01,TCGA-IB-AAUW-01,TCGA-US-A776-01,TCGA-Z5-AAPL-01,TCGA-XD-AAUI-01,TCGA-3A-A9IH-01,TCGA-FB-A4P6-01,TCGA-HZ-A77O-01,TCGA-3A-A9I7-01,TCGA-HZ-8638-01,TCGA-3A-A9J0-01,TCGA-IB-7654-01,TCGA-HZ-A9TJ-06,TCGA-2L-AAQL-01,TCGA-HZ-A9TJ-01,TCGA-IB-AAUQ-01,TCGA-IB-7888-01,TCGA-XD-AAUL-01,TCGA-IB-7891-01,TCGA-2J-AABV-01,TCGA-FB-AAQ1-01,TCGA-2J-AABF-01,TCGA-FB-AAPY-01,TCGA-FB-A4P5-01,TCGA-2J-AAB6-01,TCGA-IB-A6UF-01,TCGA-H8-A6C1-01,TCGA-IB-7897-01,TCGA-IB-AAUN-01,TCGA-HV-AA8V-01,TCGA-US-A774-01,TCGA-IB-7652-01,TCGA-Q3-A5QY-01,TCGA-FB-AAPU-01,TCGA-OE-A75W-01,TCGA-IB-7649-01,TCGA-HZ-A49I-01,TCGA-HV-A5A6-01,TCGA-US-A77E-01,TCGA-F2-A8YN-01,TCGA-RL-AAAS-01,TCGA-2J-AABT-01,TCGA-L1-A7W4-01,TCGA-2L-AAQJ-01,TCGA-FB-A5VM-01,TCGA-HZ-8637-01,TCGA-2J-AAB4-01,TCGA-3A-A9IJ-01,TCGA-S4-A8RM-01,TCGA-HZ-7919-01,TCGA-IB-A5ST-01,TCGA-IB-A5SS-01,TCGA-F2-A44H-01,TCGA-YH-A8SY-01,TCGA-F2-A44G-01,TCGA-2J-AABO-01,TCGA-HZ-7925-01,TCGA-3A-A9IN-01,TCGA-FB-AAPQ-01,TCGA-3A-A9I5-01,TCGA-2J-AABH-01,TCGA-3A-A9IX-01,TCGA-3E-AAAZ-01,TCGA-FB-AAQ0-01,TCGA-HZ-8005-01,TCGA-IB-7646-01,TCGA-YB-A89D-01,TCGA-IB-AAUU-01,TCGA-LB-A7SX-01,TCGA-HZ-8001-01,TCGA-HZ-7920-01,TCGA-PZ-A5RE-01,TCGA-2J-AAB1-01,TCGA-HV-AA8X-01,TCGA-IB-A7M4-01,TCGA-F2-6879-01,TCGA-IB-7647-01,TCGA-RB-AA9M-01,TCGA-FB-A7DR-01,TCGA-FB-AAQ6-01,TCGA-F2-7273-01,TCGA-IB-AAUV-01,TCGA-FB-AAQ3-01
ENST00000498260,-9.9658,-9.9658,-4.035,-3.6259,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-3.0469,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.6349,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.458,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-1.685,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-3.816,-5.0116,-9.9658,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.9324,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.3076,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.458,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-3.1714,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,2.1541,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-4.2934,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658
ENST00000522495,6.2765,0.1257,-0.2671,0.0014,1.0007,1.4335,2.5804,2.3898,2.296,1.4281,0.7999,0.3573,0.6239,3.417,-9.9658,2.1213,4.2165,1.0642,0.058,5.2483,2.6805,1.4065,-9.9658,-2.6349,-9.9658,2.233,3.1228,1.7617,2.1509,0.24,-0.2159,2.5263,0.8726,0.4967,1.0079,0.679,2.5511,-2.3884,0.7664,2.6138,2.3077,1.614,0.9115,2.7972,2.1147,2.8502,1.4494,2.0776,-1.7322,1.6234,4.8043,-0.1665,0.6239,7.8373,0.03,-9.9658,-1.5105,-9.9658,1.7702,3.9506,1.8918,2.296,1.0433,1.1382,3.4765,5.8704,3.2541,1.3167,3.3321,2.299,2.118,-0.1031,1.5998,0.9343,3.0002,1.2085,3.3828,3.186,1.5709,1.7446,3.0671,0.3346,5.2928,0.605,2.1574,2.7679,1.0007,0.0014,-0.6643,-2.4659,1.7316,2.5036,-0.1031,3.0723,3.7389,0.9419,-0.2671,1.8036,0.3907,-0.5756,4.7302,2.3788,-1.0262,4.7176,1.3109,1.7617,2.0395,2.1313,2.4518,4.906,-0.0877,0.5069,-0.6193,1.5216,0.9862,1.5216,2.0465,1.1447,4.1595,-2.8262,-0.0425,3.5212,3.2374,2.7868,1.5216,0.5859,1.9527,3.1426,4.1482,0.7233,2.4252,-0.1828,3.5187,0.346,2.9948,0.9191,1.8918,0.5568,0.0854,-0.5756,3.402,1.4859,0.2642,0.679,2.5683,6.3738,3.2511,-3.0469,2.3394,3.3535,2.6185,1.9452,-0.5125,0.434,2.9729,1.3109,0.3573,0.2029,1.0433,-0.7834,0.4233,2.5213,-1.0862,-0.7834,5.7099,6.6902,2.2482,1.5758,0.1776,2.5511,3.3192,2.5238,4.8064,0.7493,4.6159,2.5536,2.4063,0.9038,4.404,1.8404,2.8641,1.8323,1.2455
ENST00000536354,1.2636,3.1261,1.5415,0.2881,0.605,0.5666,3.208,1.9968,0.8883,1.934,0.4016,0.2881,-0.2498,-0.5973,0.8568,2.1734,0.605,-1.4305,1.6374,0.6332,2.9618,1.7141,1.6785,-5.5735,-4.6082,4.2289,1.8762,2.8341,-9.9658,1.8524,0.0854,2.2931,-1.4305,-0.2159,0.03,0.9115,2.6715,-0.4921,3.0074,2.945,2.1894,2.299,4.8213,1.6512,3.1079,0.4552,1.3735,1.8722,0.8568,2.2019,-1.5951,0.2522,0.9935,1.4859,-1.1488,-5.0116,-0.5973,1.3846,2.8402,2.0325,2.971,3.5584,0.1903,0.7832,4.4509,2.2452,3.0411,-0.0277,2.0218,2.4412,3.0654,0.24,-1.3548,1.8078,2.5536,1.3051,3.3177,1.5465,4.4108,2.5561,3.1908,2.3508,2.9262,0.6608,-0.3201,1.0079,0.4125,2.0254,1.1117,-3.3076,0.9862,3.245,1.683,2.3479,3.6405,0.3685,-1.8836,1.8078,2.2513,1.2394,0.1124,1.3051,-3.816,2.1247,1.9675,1.4335,1.8444,1.683,2.0395,2.5036,0.4447,0.9642,-0.4921,0.1776,-0.1828,1.4441,3.1327,0.3685,3.245,-3.458,1.1897,2.6278,1.3567,2.1509,3.3307,-0.2498,1.884,2.9167,1.177,2.167,2.1147,2.5731,2.9013,-0.5756,0.1519,1.4547,1.7273,0.5859,0.0158,1.4859,3.2251,1.5064,1.642,2.7636,2.3164,3.8269,1.8201,-2.7274,0.1257,2.2268,1.5366,2.4571,2.328,3.8177,1.3791,3.034,3.1733,-2.0529,1.3791,0.605,1.4547,2.6371,1.2271,-0.5332,0.6608,0.6608,2.826,1.7273,-0.4719,2.59,2.2753,-0.5125,-0.4521,0.8164,-0.1665,0.1124,3.6312,2.8117,2.5313,0.4865,3.0376,2.0742,2.2175
ENST00000518804,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
ENST00000404995,2.6533,2.4144,0.434,0.8647,0.6425,-0.1828,-0.3566,1.7403,2.1476,1.2147,1.0007,1.884,2.2693,-0.5543,1.9638,1.7141,0.434,2.5061,1.2455,1.0983,1.2576,1.1577,1.1447,-0.7834,-9.9658,2.2144,1.7912,1.692,-0.3566,2.0707,0.605,2.1247,1.5465,0.8164,0.8883,-0.9132,2.4934,0.03,3.4156,2.4198,2.6783,2.7931,2.5658,1.8404,2.3451,0.1903,0.4447,1.5216,0.099,2.9802,0.688,0.0854,0.9716,1.7954,-0.6416,-1.4699,0.2277,2.183,1.614,2.0912,1.7575,2.3536,1.2023,1.5612,1.9188,2.7249,2.609,3.5535,0.7832,0.24,2.0465,0.7916,0.2998,1.4652,1.6093,2.1798,3.1781,1.2756,2.5213,2.4883,2.5163,1.8683,0.9419,1.5165,0.5666,2.362,0.7321,2.1345,-0.5543,-1.1811,0.8408,2.3106,2.0183,2.0673,1.6327,0.6517,-0.4719,2.328,0.9115,1.4859,0.3115,1.7141,-0.7346,1.0779,1.7702,1.816,2.3564,0.4967,1.6558,-1.0262,1.6695,2.2753,2.5036,2.0218,2.0111,1.0573,1.6281,2.4359,2.3019,-2.5479,0.434,2.236,0.9115,2.1047,0.9716,0.688,1.8604,0.8408,1.6649,2.2931,1.5563,2.909,1.3735,-0.1187,-0.013,0.3685,3.2572,0.7058,2.2452,1.2085,1.7009,1.6045,0.9191,1.4652,1.7702,0.7999,1.3109,-0.9686,0.4016,2.128,2.2019,2.3366,1.1641,1.3567,2.0878,1.4652,3.4197,1.2756,0.6239,0.0158,2.0254,1.2516,0.3115,-0.6873,1.5013,1.3791,2.9356,1.1577,-0.6873,1.3956,0.8246,0.9115,1.2636,1.3735,-0.1993,0.434,1.7489,2.3732,1.8484,1.5216,3.0199,2.6533,-0.5756
ENST00000225831,5.2597,4.7491,6.0179,5.585,6.6927,6.8061,4.3548,7.0859,4.7388,2.7889,5.7892,5.2103,5.1728,2.1702,5.0497,7.427,7.558,5.72,4.8963,6.1697,7.7272,6.6072,4.9933,2.7847,-0.8084,8.8886,4.423,8.1223,3.9099,5.0648,4.481,7.4195,4.0985,4.0884,4.854,6.4214,9.1719,6.7601,8.1997,9.5372,6.089,5.613,9.6629,7.0174,8.8298,5.428,7.4773,5.4689,1.6281,7.2331,3.6417,4.0091,4.3862,5.6253,3.3032,1.4756,3.9289,4.4634,6.6509,6.3107,7.3264,8.5956,5.4529,5.9819,4.9883,4.9241,5.5644,6.3911,7.1126,5.5589,6.7327,6.08,3.0127,3.772,5.5466,5.3288,6.7786,4.865,5.1752,5.7038,7.0641,7.5721,6.2267,4.8812,4.9969,5.8822,4.2586,5.8076,3.4143,-0.3566,6.8044,6.9433,5.562,5.3837,7.7304,4.366,3.0127,5.5763,6.8627,6.1297,6.0139,7.3966,3.1212,7.74,6.3887,5.9232,6.0689,5.6551,4.8812,6.8579,6.0687,4.5589,5.8721,6.565,5.4206,5.6865,7.2421,5.2869,6.8004,4.437,5.1672,7.5571,5.5577,5.0379,5.8215,6.1142,6.1948,7.5506,4.6916,6.3306,6.8706,6.429,6.727,2.3843,5.6396,3.8218,6.1785,6.3683,4.6753,5.2529,7.662,6.1457,4.3162,5.1579,6.4694,5.3374,7.4037,6.5322,3.795,5.1429,6.0273,6.9174,6.1647,5.4803,4.7629,5.3965,7.3428,7.4192,5.6893,4.66,6.5715,7.6237,4.7777,3.2959,4.4784,5.3288,6.645,5.2017,6.4517,7.4394,6.382,4.9681,3.3364,5.1571,3.9374,5.43,7.6748,8.6306,6.9022,3.4384,6.9797,6.5868,6.0568
ENST00000523779,4.9031,0.688,0.0158,-1.8836,-0.6873,0.6332,-1.1488,0.24,0.03,-9.9658,-0.3566,0.4552,-0.9406,1.8524,-2.3884,0.2642,3.9346,1.3901,-9.9658,1.8564,2.0325,-9.9658,-1.3548,-1.9942,-9.9658,-1.1811,1.3679,0.0158,1.2516,0.8488,-0.394,2.1957,-1.0262,-0.0574,-0.9686,-1.6394,0.9038,-3.3076,0.044,-0.2328,1.105,-0.2328,-9.9658,0.547,0.5271,2.233,-9.9658,-0.6643,-3.0469,-1.4305,4.1053,-0.5973,-9.9658,5.9998,-0.1504,-0.5125,-2.3884,-1.5105,-1.8836,2.0535,-0.0725,1.7403,-0.2159,-0.4325,2.9966,3.6054,2.2019,-9.9658,2.5585,0.5271,0.6239,0.346,0.3907,-9.9658,1.5806,-2.0529,1.6785,-1.5522,0.605,0.3115,-0.7108,-1.1172,2.2019,-1.685,-2.2447,-1.2481,-1.3548,0.1124,-9.9658,-9.9658,-1.5105,2.1798,-0.9686,-2.7274,2.496,0.7407,0.099,-1.5951,-1.5522,-9.9658,1.9226,0.4016,-0.7834,3.4344,0.1776,-2.0529,-0.7588,1.2576,0.7407,2.0673,-0.394,-1.0862,-9.9658,-0.3566,-0.4521,0.099,0.7233,0.2154,1.5013,-1.7809,-0.9686,2.0569,2.6161,-1.0862,0.8805,0.1648,1.8363,0.4967,2.1638,-0.6193,1.7575,-0.8084,2.8402,0.2277,1.9675,0.537,-0.7346,0.4865,-0.1031,-5.0116,2.1606,0.4865,-3.816,-9.9658,1.9859,3.4411,2.0878,-3.1714,1.1833,0.7407,0.547,-9.9658,-9.9658,0.0014,1.5806,-2.7274,-0.4325,-0.4131,-0.013,-9.9658,-1.7322,0.3907,-9.9658,-2.5479,3.8116,3.867,0.7579,-0.0425,-0.4719,0.9935,-9.9658,1.1447,4.439,-1.9379,3.9041,0.434,0.8961,0.1519,3.7061,-9.9658,0.0158,1.4494,0.044
ENST00000509738,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-9.9658,-3.6259,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-5.0116,-9.9658,-3.816,-3.458,-4.035,-2.9324,-4.6082,-9.9658,-9.9658,-2.1779,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-4.2934,-3.6259,-3.458,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-3.6259,-9.9658,-9.9658,-9.9658,-3.816,-3.6259,-9.9658,-5.0116,-9.9658,-4.6082,-4.035,-1.8314,-4.6082,-9.9658,-3.458,-4.6082,-5.5735,-3.6259,-4.035,-9.9658,-9.9658,-3.458,-5.0116,-5.0116,-9.9658,-9.9658,-4.035,-2.8262,-4.2934,-3.0469,-9.9658,-4.6082,-9.9658,-9.9658,-3.1714,-4.6082,-4.6082,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-2.5479,-5.0116,-9.9658,-2.6349,-5.0116,-9.9658,-4.2934,-4.035,-3.6259,-9.9658,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-2.8262,-9.9658,-9.9658,-2.9324,-4.6082,-9.9658,-3.0469,-9.9658,-4.6082,-9.9658,-4.2934,-4.6082,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-2.4659,-9.9658,-9.9658,-9.9658,-3.6259,-5.0116,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-3.6259,-9.9658,-9.9658,-2.9324,-3.1714,-9.9658,-9.9658,-3.6259,-3.816,-4.6082,-4.035,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-4.035,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-4.6082,-3.458,-9.9658,-2.7274,-4.6082,-9.9658
ENST00000557319,-9.9658,-9.9658,-2.8262,-2.5479,-2.3884,-0.7108,-2.3147,-9.9658,-1.8836,-9.9658,-2.4659,-1.1172,-2.8262,-1.9942,-9.9658,-2.114,-2.4659,0.3115,-0.5973,-1.5951,-9.9658,-9.9658,-9.9658,-3.1714,-4.6082,-9.9658,-9.9658,0.7407,2.3564,-9.9658,-9.9658,-9.9658,-0.7588,-1.6394,-2.3147,-1.4305,-2.2447,-9.9658,-1.0862,-9.9658,-0.3201,-2.4659,-9.9658,0.058,-9.9658,-9.9658,-9.9658,-0.9132,-1.0262,-1.685,0.2522,-9.9658,-1.7322,-2.2447,-9.9658,-1.5522,-2.8262,-1.0862,-2.8262,-1.7322,-9.9658,-1.8836,-2.9324,-1.3921,-0.4131,-1.7809,-2.5479,0.3796,-0.5332,-1.0862,-9.9658,-1.7809,-0.9406,-9.9658,-9.9658,-9.9658,-1.9379,-0.9971,0.03,-1.5105,-2.8262,-0.9686,-9.9658,-9.9658,-2.6349,-3.3076,-1.3548,-9.9658,-2.2447,-9.9658,-1.0862,-1.6394,-9.9658,-1.5951,-0.8084,-2.0529,1.8484,-2.0529,-2.2447,-2.7274,-3.1714,-0.7108,-0.6416,-0.8863,-2.6349,-1.3548,-9.9658,-9.9658,-1.1488,-1.7322,-2.0529,-3.458,-0.4921,-9.9658,-2.3884,-1.3183,-1.7322,-2.3884,-3.0469,-2.5479,-2.9324,-0.5332,-1.1172,-9.9658,-0.5332,-2.5479,-2.2447,0.4233,-1.5951,-9.9658,-1.8314,-1.6394,-9.9658,-2.2447,-2.8262,-3.3076,-2.2447,-9.9658,-2.114,-1.1172,-9.9658,-1.9379,-9.9658,-9.9658,-1.6394,-9.9658,-1.5522,-2.6349,-2.9324,-1.0559,-1.2142,-9.9658,-9.9658,-1.685,-9.9658,-9.9658,-9.9658,-0.9406,-9.9658,-1.5522,-3.0469,-9.9658,-1.3921,-0.3752,-9.9658,-9.9658,-9.9658,-1.5105,-9.9658,-0.9132,-9.9658,-2.3147,-2.5479,-2.3884,-9.9658,-1.8314,-0.6643,-2.4659,-0.8339,-9.9658,-1.7809,-9.9658,-1.0862
ENST00000510293,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-0.8599,-3.3076,-9.9658,-4.035,-9.9658,-9.9658,-9.9658,-1.7809,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,0.5859,-9.9658,-9.9658,-4.2934,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.816,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-0.6643,-9.9658,-9.9658,-1.7809,-9.9658,-9.9658,-9.9658,-9.9658,-5.0116,-9.9658,-9.9658,-9.9658,-9.9658,-2.8262,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-0.7108,-0.5973,0.1648,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,0.5568,-9.9658,-9.9658,-1.9942,-9.9658,-0.6643,-9.9658,-9.9658,-3.458,-1.6394,-9.9658,-1.4305,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-4.6082,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-1.9942,-9.9658,-9.9658,-0.5332,-9.9658,-9.9658,-9.9658,-9.9658,-1.7322,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-3.3076,-9.9658,-9.9658,-0.6416,-9.9658,-9.9658,-2.9324,-1.3548,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,0.6145,-9.9658,-9.9658,-9.9658,-9.9658,-5.5735,-1.8836,-2.2447,-9.9658,-9.9658,-9.9658,-9.9658,-0.4131,-1.6394,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658,-9.9658
ENST00000217169,2.4883,2.3732,1.5806,-2.2447,-2.0529,-0.9686,-9.9658,-1.6394,-0.0725,0.4967,0.9716,1.2209,0.2762,-9.9658,0.3573,1.0983,3.0428,-1.8314,1.1117,-0.1345,-0.5756,1.5316,-1.0262,-9.9658,-2.6349,1.9564,1.1316,-0.3752,-9.9658,0.6425,-0.1828,1.7097,-1.9942,0.3573,-9.9658,0.1388,-3.816,-1.3921,0.8327,-0.3752,1.5316,2.8402,0.3796,-0.6416,0.8082,3.3535,-0.2671,-9.9658,-9.9658,1.1184,-9.9658,-2.6349,-0.5543,-0.1993,2.3423,-9.9658,1.5806,1.3846,2.4198,1.7786,-0.2159,1.0711,-0.4131,1.4174,1.2023,-0.1993,0.2642,-1.0559,-0.5543,-0.6873,-0.9686,5.8682,1.692,1.3051,3.838,-0.3752,2.118,-0.3383,-0.2498,1.6093,1.3109,0.4447,-1.7322,-9.9658,2.2051,-0.5756,2.4727,0.1124,1.3791,-9.9658,0.1776,2.9488,-0.7834,0.7999,-1.1172,2.8381,-9.9658,1.6093,-9.9658,-0.9406,-0.9406,-1.7322,-9.9658,-1.2481,4.7893,-0.6643,-0.6873,0.8488,-0.1993,-9.9658,2.2482,-2.114,1.642,1.1512,1.0711,3.958,-1.6394,0.0718,-1.3548,-1.6394,0.24,0.6145,1.0079,0.5859,5.8001,2.8381,1.5612,-9.9658,-1.2828,1.3167,1.7489,0.4761,2.4934,-1.2828,2.1988,-1.3548,2.0946,-0.7834,0.2998,-0.7108,-1.1172,1.9968,-2.3147,-0.1031,-0.3752,-1.4305,3.0637,-9.9658,0.5271,-0.0277,-0.1187,-1.1488,0.0014,0.1257,2.1606,2.6693,-0.9971,-1.0262,-1.5951,-2.0529,2.9032,-1.2828,0.4761,2.3423,0.9493,-9.9658,0.3685,1.8201,0.0718,-0.6416,-9.9658,2.0395,-1.8836,1.177,-0.5543,-3.1714,-1.7809,-0.2159,-0.4325,-0.4719,-2.0529,1.6327,-0.6193
