Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-55-1594-01	0	0.0128473004544724	0.00510933283847604	0	0.1854027230782	0.00599616560110075	0	0	0	0.0834805046552867	0	0.0576632926820871	0	0	0	0.108178186602275	0	0.0281897789789539	0	0.466902975754715	0.046229739354434	0	9999	0.00993507338927107	1.18270264752387
TCGA-55-1595-01	0.00217048319369308	0.000548913679346874	0.00698315701424959	0	0.132405820446648	0.0546836332042439	0	0	0	0.0623671930201618	0	0.0341138049005469	0.0291402010146552	0	0	0.0834490487849325	0	0.0416370442840108	0	0.552500700457511	0	0	9999	0.00834677516097221	1.21884982696716
TCGA-55-1596-01	0	0.137850546328901	0.000810266109250726	0	0.265014386912472	0	0	0	0	0.154708328214114	0	0	0	0	0.0381800977323178	0.107638390698163	0	0	0	0.191731969945815	0.0912415586231983	0.0128244554357689	9999	0.0253595784455356	1.08343100479365
TCGA-55-5899-01	0	0.0407709965381787	0.00587278407566125	0	0.267914066482559	0	0	0	0	0.138145854866347	0	0.0239374762086732	0	0	0	0.206417236467053	0	0.0933050377108366	0	0.216465567447235	0	0.0071709802034563	9999	0.0294189641014426	1.08741127987834
TCGA-55-6543-01	0	0.122178393696554	0.0078035224087386	0	0.161478234349452	0.160665897929321	0.0220970709172356	0	0	0.0364334657217737	0	0.0239265049622714	0	0	0	0.112125127771029	0	0.163608588720195	0	0.176194291745421	0	0.0134889017780075	9999	0.0327219329235891	1.07808029403638
TCGA-55-6642-01	0	0.0945958593410137	0	0	0.177660123195048	0	0	0	0	0.0820592219150947	0	0.0619037670471384	0.00603938009330362	0	0	0.0419172122263966	0	0.0472492350650441	0	0.488575201116961	0	0	9999	0.0158598587820405	1.18806635233536
TCGA-55-6712-01	0	0.0812834823407407	0.0544649574886145	0	0.127627606523611	0.0957852828485666	0.0428994581565806	0	0.0182725167768227	0.0946235640813304	0	0.000241374852320565	0	0.0056237674958861	0	0.10868706584783	0	0.0127260365948008	0	0.284428126470477	0.0733367605224189	0	9999	0.0223547313084998	1.09649901514039
TCGA-55-6968-01	0	0.0881699574580007	0.0103502368295251	0	0.142862060190685	0.0223533695421146	0	0	0.00157046586487464	0.120261019492734	0	0.0530712420512476	0	0	0	0.0172392142193686	0	0.0118174709557662	0	0.527535957822633	0.00476900557305119	0	9999	0.0129795979556293	1.21208834399318
TCGA-55-6969-01	0	0.129796673978264	0	0	0.100990318746754	0.0353806144227718	0	0.00489353222856773	0	0.0748955309532648	0	0.0181661687102008	0.0392691044207512	0.0185692024285712	0	0.0287885039024961	0	0.017699812072258	0	0.531550538136101	0	0	9999	0.00783987156657535	1.2027094974186
TCGA-55-6970-01	0	0.0621693806611928	0.0110802383343028	0	0.213676586695186	0	0	0	0.0366445894767776	0.157198190440897	0	0.0715938769920242	0	0	0	0.0156330878801012	0	0.0423197988124946	0	0.389684250707023	0	0	9999	0.0165322089028187	1.16015904253715
