Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-C5-A7UH-01	0.0492923924150056	0	0.0408469312825805	0	0.20252312480895	0.135395788609319	0	0	0	0	0	0.0143686575610488	0.0792278682672606	0	0	0	0	0.0889932802929233	0	0.389351956762912	0	0	9999	0.0321570486859752	1.12675262730565
TCGA-C5-A7UI-01	0	0.0460665317431477	0.054869190601301	0.00657297237671285	0.0949712572817842	0	0	0	0.0247028937301748	0.00370951049883451	0	0.0520380744503972	0.00207522165577118	0.0464474470787246	0.0184427884177605	0	0	0	0	0.614883861079527	0.0352202510858645	0	9999	0.00725751939692321	1.25985878809933
TCGA-C5-A7X3-01	0	0.032523353337966	0.0614376372254731	0	0.16285179789414	0	0	0	0.00857463967856083	0.0581323944331454	0	0.0523501365106242	0.0109763600491863	0	0	0.00783150069276089	0	0.0198842683033959	0	0.585437911874747	0	0	9999	0.0153797579745872	1.2359162477525
TCGA-C5-A7X5-01	0.399620212695997	0	0.305976379741023	0	0.0407755428973101	0	0.0519621249178639	0	0.0145879103284037	0.00362809115158635	0.0207435005593186	0	0	0.00143924213602128	0.0107029164403882	0.0145665513440306	0	0	0.112127088697979	0	0.0238704390900787	0	9999	0.232326627755261	1.10738959496039
TCGA-C5-A7X8-01	0.190540393199128	0	0.0198370519647737	0	0.0380848322090429	0	0	0	0	0.0428539989557348	0	0.00380223097670263	0	0	0	0.0408218375605594	0	0.00907729186752939	0	0.640777910662188	0.0142044526043419	0	9999	-0.00181462321836225	1.2789315967328
TCGA-C5-A7XC-01	0.118736120830342	0	0.18526891341688	0	0.0417912404806571	0.0796439206466642	0	0	0.00348033071782143	0.0365178808665021	0	0.0609478435979585	0	0	0.00649024732363791	0.0230212153145731	0	0	0	0.434783819401076	0.00456017991673968	0.004758287487148	9999	0.00600036989554053	1.19305022546721
TCGA-C5-A8XH-01	0.0718549326678021	0	0.250406679703453	0	0.10554428772618	0.106311615085918	0.059424747370782	0	0.00300960322721915	0.0982734417076047	0.0220601488497743	0	0	0.0332016206597786	0.0109991984341476	0.0741856260469425	0	0	0	0.158858508755342	0	0.00586958976505637	9999	0.0583868934932573	1.09927150384873
TCGA-C5-A8XI-01	0.0599485708677733	0	0.261819879288399	0	0.0844245872657714	0.0275410360920155	0	0	0.0313008358593251	0.0708265982767328	0.00618415366137478	0	0	0.0434796824253249	0.00308780932721725	0.0306288759999031	0	0.000702537154362726	0	0.3800554337818	0	0	9999	0.0123696496999626	1.1746770881857
TCGA-C5-A8XJ-01	0.113677201542142	0	0.121219457623784	0	0.186843318708079	0	0	0	0.0311577069017509	0.0797483672820033	0	0.000425963190644835	0	0.0444930928387853	0	0.0578824906555618	0	0.0306530883342204	0	0.333899312923029	0	0	9999	0.0202282840017212	1.12191996224302
TCGA-C5-A8XK-01	0.13349191063174	0	0.226620704810602	0	0.158285539685191	0.0939419421205431	0	0	0	0.103518180445416	0.0111142423897903	0	0	0	0.0632261627542837	0.022673006547569	0	0	0	0.187128310614864	0	0	9999	0.0206120066048651	1.13014759623971
TCGA-C5-A8YQ-01	0.357481680403517	0	0.0692936650739359	0	0.06488202485687	0.123722283891426	0	0	0.0123793726580816	0.0850902360962646	0	0.00318310307116925	0.0549328019929632	0.0288962608004446	0	0.0339582135923628	0	0.0641931447722906	0	0.0713626291373281	0.0306245836533467	0	9999	0.0293320965761349	1.11061883634947
TCGA-C5-A8YR-01	0.0030059600732358	0.111616596466012	0	0	0.0483357258110817	0.0549204374447012	0.105962016851825	0	0	0.0036660679308596	0.118874629915531	0	0	0.189429032370524	0.0144446864180159	0.111079996875989	0	0	0.0955450276426467	0	0.0786357037584008	0.0644841184411778	9999	-0.0396388451017075	1.08616630388658
TCGA-C5-A8YT-01	0.066110371294851	0	0.102787226659924	0	0.0579754855114614	0.111830794310036	0.00382046621107156	0	0	0	0.130901741413411	0	0.171889829647191	0	0	0.0138785304078862	0	0.145212551207113	0	0.195593003337054	0	0	9999	-0.0354716367548907	1.10493236246979
TCGA-C5-A8ZZ-01	0.0391751337611768	0	0.213606752267137	0	0.185614390127866	0.012115566515239	0.076493372579839	0	0.0178321756624678	0.12641793417949	0	0	0	0	0.0029437442873527	0.147033786063581	0.090225506315779	0.0171354303096155	0	0.0440663636945482	0.0273398442359075	0	9999	0.0301856444217842	1.08337999344096
TCGA-C5-A901-01	0.0791037617632732	0	0.107933898035131	0	0.121332131088116	0.0987894207581836	0	0	0.0247374226060017	0.174742338242756	0	0.0598395691921797	0	0.00562856347337508	0	0.0591012281406097	0	0	0	0.229044219387355	0.0397474473130196	0	9999	0.0252539439092397	1.11060679018113
TCGA-C5-A902-01	0.00182985364150531	0	0.282899199402916	0	0.0652130015796423	0.0242211875126916	0	0.0997224697664583	0	0	0.148224340704295	0	0	0.0474463173677596	0.000479377526319267	0.0460619300954255	0	0.0685189422304046	0	0.163078442504323	0.0186173280343481	0.033687609633912	9999	0.0434817713309349	1.10830902310889
TCGA-C5-A905-01	0.223670346802893	0	0.14886008708933	0	0.139163984470393	0.160209447167117	0	0	0	0.0512317215198157	0	0.04250894348235	0	0.0277307657550548	0	0.06540421433098	0	0	0	0.0910264344601084	0.0501940549219589	0	9999	0.049677591970107	1.10010878604741
TCGA-C5-A907-01	0.107067776416838	0	0.0835274060113528	0.0406608909504393	0.124692338190429	0	0.202815729847989	0	0	0	0.11831712975087	0	0.111659999226485	0	0	0	0	0.0944809663743324	0	0.116777763231265	0	0	9999	0.0200449882628391	1.07627479835498
TCGA-DG-A2KH-01	0.282270568058158	0	0.0846883375979356	0	0.063262878213059	0.147325147127594	0	0	0	0.0881668362143174	0	0.0437821034012317	0	0.024430153625362	0.0046888733370243	0.0893449292402096	0	0	0	0.111669121213407	0.0603710519717007	0	9999	-0.0130503031424289	1.12203389370711
TCGA-DG-A2KJ-01	0.0041018309928063	0.0023343533986578	0.013658490138449	0	0.0512756904026156	0.0832708484062444	0	0	0.0281883357356122	0.0612122815614448	0	0.0204905440488581	0	0	0	0.0277816181234607	0	0.0119111751561298	0	0.695774832035721	0	0	9999	0.00753416330876818	1.30392668003656
TCGA-DG-A2KK-01	0.104508935144586	0	0.158563099694274	0	0.100772838957581	0.192361075576966	0.0111443792700733	0	0	0.129785862597002	0	0	0	0.0164594468007896	0.00596572805074118	0.109565236312865	0	0	0	0.167016252676758	0.00385714491836379	0	9999	0.0517587548884861	1.08593117463298
TCGA-DG-A2KL-01	0.105169977784234	0	0.235592905862351	0	0.138895793648898	0.0251249980627673	0.0686322254669086	0	0	0.112496942935323	0.0144514757476096	0	0.0865614016175096	0.107849741049244	0	0	0.0244442209316517	0.00386877347457409	0	0.0769115434189297	0	0	9999	0.0731448454355244	1.08406506685829
TCGA-DG-A2KM-01	0	0.0552495016252488	0.0361036509368686	0.00715788973278312	0.0485640373139096	0.00653316290241524	0	0.00154513514045493	0	0	0	0.0137709751035368	0	0.0737646482447321	0	0.121931339374041	0	0.00629435249447182	0	0.626929852979506	0.00215545415203186	0	9999	0.000785331139688475	1.26861683454543
TCGA-DR-A0ZL-01	0.0337189187496553	0	0.205259489111158	0	0.239607930096011	0.0930398246321048	0.0796913245273675	0	0	0.151301828403458	0	0	0	0	0.0235023167727281	0.0643911431277168	0.0351093133300522	0	0	0.0653778026410523	0.00390144394254207	0.00509866466615494	9999	0.0581923307478324	1.08593287451247
TCGA-DR-A0ZM-01	0.0140621765522172	0.0282664749858446	0.0128314547154325	0	0	0.0568772027486177	0.0213941376739784	0	0.138174996459345	0.088704365951176	0.0465059983963422	0	0	0.139914437069297	0	0.0587459893718246	0	0.00699121386140467	0	0.323497289473461	0.0640342627410599	0	9999	0.000849208905788556	1.12695529764064
TCGA-DS-A0VK-01	0.156875706584324	0	0.150511590172991	0	0.0841890865451986	0.158970967093573	0.0133836790066645	0	0	0.0835981732626229	0	0.0288342179625557	0	0	0.0916445149846593	0.167444077757668	0	0	0	0.0528081491018074	0.0117398375279365	0	9999	0.0389965930703693	1.08866866443267
TCGA-DS-A0VL-01	0	0	0.204395403097552	0	0.125390154402913	0.2473805202637	0	0	0	0.119515220111815	0.0189361959492094	0	0	0.0318866610768859	0.00306991896142532	0.0196392825274097	0	0	0	0.22978664360909	0	0	9999	0.0487866428734939	1.10667600150977
TCGA-DS-A0VM-01	0.159801707382679	0	0.173715540431541	0	0.133656132425503	0	0.155475359061402	0	0	0.0426420550627764	0.114368185526535	0	0	0	0	0.0344636967231608	0	0.0241374488213204	0	0.10667108990219	0.0550687846628928	0	9999	0.0494701564543139	1.09142289485717
TCGA-DS-A0VN-01	0.20441659697376	0	0.0273107617570957	0	0.198672156644059	0	0.110131872476573	0	0	0.0966378199574885	0.0577131787759039	0	0	0	0	0.115837035531369	0	0	0	0.100715992965462	0.0885645849182899	0	9999	0.023152771543488	1.07953718181297
TCGA-DS-A1O9-01	0.150571490398662	0	0.262124184345395	0	0.0293866703356743	0.0967473211933302	0.075633689205351	0	0.060058430613652	0.0444632201713386	0.00478189588102878	0	0	0	0.0223914963317693	0.0691153375177033	0.0856592268019952	0	0.076665437761427	0	0.0224015994426735	0	9999	0.128319421841278	1.06995866550123
TCGA-DS-A1OA-01	0.115362559966058	0	0.135597110174023	0	0.0557580068243735	0.0806076628096392	0	0	0.00143333865665863	0.0774458861812117	0	0.0192670263809538	0	0.0262538408796475	0	0.0669676024656386	0	0	0	0.415435012296531	0.00587195336526475	0	9999	0.00696919903040462	1.16387051261554
TCGA-DS-A1OB-01	0.0550279214464916	0	0.105031067139239	0	0.208603680836141	0.045664356850893	0	0	0	0.123087828957854	0	0.0803321779986467	0	0.0099845953198556	0	0.141370536165754	0	0.0339215182043593	0	0.14146953299914	0.0555067840816264	0	9999	0.0298166129081598	1.08462903013568
TCGA-DS-A1OC-01	0.0333499157872642	0	0.149995622527197	0	0.136792036222062	0.225645788637499	0.0248950402461038	0	0.00745760625631615	0.172859361665177	0	0	0	0.0114220080391507	0	0.0267089200285941	0	0.0108448268396619	0	0.200028873750975	0	0	9999	0.0373270800043136	1.10379790109331
TCGA-DS-A1OD-01	0.0651508815349518	0	0.217164088939329	0	0.0786301542446124	0.0318755955631569	0	0	0.05665386245418	0.0126487508474749	0.0163863513616656	0	0	0.0867304286146289	0	0.126775457159107	0	0.0307961523301464	0	0.270245207583124	0.00353480965313869	0.00340825971448443	9999	0.00942049694491945	1.12612439925688
TCGA-DS-A3LQ-01	0	0	0.104386248268319	0	0.233055991501423	0	0	0	0	0.0688527362801635	0	0.0226224644542163	0	0	0.0414210802341765	0.0786809949183124	0.00916283675304612	0.00752366169176922	0	0.388730407141012	0.0411991075817745	0.00436447117578657	9999	0.0222147588327535	1.13407270465567
